raw_response,sent1,sent2,frame,gender,comp,correct
1,"Mary launched a project. In fact, it was delayed.","Mary didn't launch a project. In fact, it was delayed.",25,f,existential_infact>negation2_infact,1
1,It was not the case that John didn't prepare a course. It was just not published.,John didn't prepare a course. It was just not published.,26,m,DNE>negation2_just,1
1,John prepared a course. It was not published.,John didn't prepare a course. It was not published.,26,m,existential>negation2,1
2,John prepared a course. It was not published.,It was not the case that John didn't prepare a course. It was just not published.,26,m,existential>DNE,0
1,"It was not the case that John didn't prepare a course. In fact, it was just not published.","John didn't prepare a course. In fact, it was just not published.",26,m,DNE_infact>negation2_just_infact,1
2,"John didn't prepare a course. In fact, it was not published.","John prepared a course. In fact, it was not published.",26,m,existential_infact>negation2_infact,1
2,Mary didn't prepare a course. It was just not published.,It was not the case that Mary didn't prepare a course. It was just not published.,26,f,DNE>negation2_just,1
1,Mary prepared a course. It was not published.,Mary didn't prepare a course. It was not published.,26,f,existential>negation2,1
1,Mary prepared a course. It was not published.,It was not the case that Mary didn't prepare a course. It was just not published.,26,f,existential>DNE,1
1,"It was not the case that Mary didn't prepare a course. In fact, it was just not published.","Mary didn't prepare a course. In fact, it was just not published.",26,f,DNE_infact>negation2_just_infact,1
2,"Mary didn't prepare a course. In fact, it was not published.","Mary prepared a course. In fact, it was not published.",26,f,existential_infact>negation2_infact,1
2,John didn't accept a case. It was just complicated.,It was not the case that John didn't accept a case. It was just complicated.,27,m,DNE>negation2_just,1
1,John accepted a case. It was complicated.,John didn't accept a case. It was complicated.,27,m,existential>negation2,1
2,It was not the case that John didn't accept a case. It was just complicated.,John accepted a case. It was complicated.,27,m,existential>DNE,1
1,"It was not the case that John didn't accept a case. In fact, it was just complicated.","John didn't accept a case. In fact, it was just complicated.",27,m,DNE_infact>negation2_just_infact,1
2,"John didn't accept a case. In fact, it was complicated.","John accepted a case. In fact, it was complicated.",27,m,existential_infact>negation2_infact,1
1,It was not the case that Mary didn't accept a case. It was just complicated.,Mary didn't accept a case. It was just complicated.,27,f,DNE>negation2_just,1
1,Mary accepted a case. It was complicated.,Mary didn't accept a case. It was complicated.,27,f,existential>negation2,1
1,Mary accepted a case. It was complicated.,It was not the case that Mary didn't accept a case. It was just complicated.,27,f,existential>DNE,1
1,"It was not the case that Mary didn't accept a case. In fact, it was just complicated.","Mary didn't accept a case. In fact, it was just complicated.",27,f,DNE_infact>negation2_just_infact,1
1,"Mary accepted a case. In fact, it was complicated.","Mary didn't accept a case. In fact, it was complicated.",27,f,existential_infact>negation2_infact,1
2,It was not the case that John didn't invade a castle. It was just heavily guarded.,John didn't invade a castle. It was just heavily guarded.,28,m,DNE>negation2_just,0
1,John invaded a castle. It was heavily guarded.,John didn't invade a castle. It was heavily guarded.,28,m,existential>negation2,1
2,It was not the case that John didn't invade a castle. It was just heavily guarded.,John invaded a castle. It was heavily guarded.,28,m,existential>DNE,1
2,"It was not the case that John didn't invade a castle. In fact, it was just heavily guarded.","John didn't invade a castle. In fact, it was just heavily guarded.",28,m,DNE_infact>negation2_just_infact,0
1,"John didn't invade a castle. In fact, it was heavily guarded.","John invaded a castle. In fact, it was heavily guarded.",28,m,existential_infact>negation2_infact,0
2,Mary didn't invade a castle. It was just heavily guarded.,It was not the case that Mary didn't invade a castle. It was just heavily guarded.,28,f,DNE>negation2_just,1
1,Mary invaded a castle. It was heavily guarded.,Mary didn't invade a castle. It was heavily guarded.,28,f,existential>negation2,1
1,Mary invaded a castle. It was heavily guarded.,It was not the case that Mary didn't invade a castle. It was just heavily guarded.,28,f,existential>DNE,1
2,"Mary didn't invade a castle. In fact, it was just heavily guarded.","It was not the case that Mary didn't invade a castle. In fact, it was just heavily guarded.",28,f,DNE_infact>negation2_just_infact,1
2,"Mary invaded a castle. In fact, it was heavily guarded.","Mary didn't invade a castle. In fact, it was heavily guarded.",28,f,existential_infact>negation2_infact,0
2,John didn't found a company. It was just closed.,It was not the case that John didn't found a company. It was just closed.,29,m,DNE>negation2_just,1
2,John didn't found a company. It was closed.,John founded a company. It was closed.,29,m,existential>negation2,1
1,John founded a company. It was closed.,It was not the case that John didn't found a company. It was just closed.,29,m,existential>DNE,1
2,"John didn't found a company. In fact, it was just closed.","It was not the case that John didn't found a company. In fact, it was just closed.",29,m,DNE_infact>negation2_just_infact,1
2,"John didn't found a company. In fact, it was closed.","John founded a company. In fact, it was closed.",29,m,existential_infact>negation2_infact,1
2,Mary didn't found a company. It was just closed.,It was not the case that Mary didn't found a company. It was just closed.,29,f,DNE>negation2_just,1
1,Mary founded a company. It was closed.,Mary didn't found a company. It was closed.,29,f,existential>negation2,1
1,Mary founded a company. It was closed.,It was not the case that Mary didn't found a company. It was just closed.,29,f,existential>DNE,1
2,"It was not the case that Mary didn't found a company. In fact, it was just closed.","Mary didn't found a company. In fact, it was just closed.",29,f,DNE_infact>negation2_just_infact,0
2,"Mary founded a company. In fact, it was closed.","Mary didn't found a company. In fact, it was closed.",29,f,existential_infact>negation2_infact,0
1,It was not the case that John didn't fly a helicopter. It was just grounded for now.,John didn't fly a helicopter. It was just grounded for now.,30,m,DNE>negation2_just,1
2,John flew a helicopter. It was grounded for now.,John didn't fly a helicopter. It was grounded for now.,30,m,existential>negation2,0
1,John flew a helicopter. It was grounded for now.,It was not the case that John didn't fly a helicopter. It was just grounded for now.,30,m,existential>DNE,1
1,"John didn't fly a helicopter. In fact, it was just grounded for now.","It was not the case that John didn't fly a helicopter. In fact, it was just grounded for now.",30,m,DNE_infact>negation2_just_infact,0
2,"John flew a helicopter. In fact, it was grounded for now.","John didn't fly a helicopter. In fact, it was grounded for now.",30,m,existential_infact>negation2_infact,0
1,Mary didn't fly a helicopter. It was just grounded for now.,It was not the case that Mary didn't fly a helicopter. It was just grounded for now.,30,f,DNE>negation2_just,0
1,Mary didn't fly a helicopter. It was grounded for now.,Mary flew a helicopter. It was grounded for now.,30,f,existential>negation2,0
1,It was not the case that Mary didn't fly a helicopter. It was just grounded for now.,Mary flew a helicopter. It was grounded for now.,30,f,existential>DNE,0
2,"It was not the case that Mary didn't fly a helicopter. In fact, it was just grounded for now.","Mary didn't fly a helicopter. In fact, it was just grounded for now.",30,f,DNE_infact>negation2_just_infact,0
1,"Mary didn't fly a helicopter. In fact, it was grounded for now.","Mary flew a helicopter. In fact, it was grounded for now.",30,f,existential_infact>negation2_infact,0
1,It was not the case that John didn't raise a horse. It was just still a foal.,John didn't raise a horse. It was just still a foal.,31,m,DNE>negation2_just,1
1,John raised a horse. It was still a foal.,John didn't raise a horse. It was still a foal.,31,m,existential>negation2,1
2,It was not the case that John didn't raise a horse. It was just still a foal.,John raised a horse. It was still a foal.,31,m,existential>DNE,1
2,"John didn't raise a horse. In fact, it was just still a foal.","It was not the case that John didn't raise a horse. In fact, it was just still a foal.",31,m,DNE_infact>negation2_just_infact,1
1,"John raised a horse. In fact, it was still a foal.","John didn't raise a horse. In fact, it was still a foal.",31,m,existential_infact>negation2_infact,1
2,Mary didn't raise a horse. It was just still a foal.,It was not the case that Mary didn't raise a horse. It was just still a foal.,31,f,DNE>negation2_just,1
1,Mary didn't raise a horse. It was still a foal.,Mary raised a horse. It was still a foal.,31,f,existential>negation2,0
1,Mary raised a horse. It was still a foal.,It was not the case that Mary didn't raise a horse. It was just still a foal.,31,f,existential>DNE,1
1,"Mary didn't raise a horse. In fact, it was just still a foal.","It was not the case that Mary didn't raise a horse. In fact, it was just still a foal.",31,f,DNE_infact>negation2_just_infact,0
1,"Mary raised a horse. In fact, it was still a foal.","Mary didn't raise a horse. In fact, it was still a foal.",31,f,existential_infact>negation2_infact,1
