frame,gender,sent,sentence_type,scope,tokens,logprobs
16,m,Every athlete trained at the gym. He breathed heavily to maintain focus.,uni,outScope,Every| athlete| trained| at| the| gym|.| He| breathed| heavily| to| maintain| focus|.,"[-10.698142, -8.224358, -2.7808075, -1.4181441, -4.0344057, -2.7878141, -3.8789346, -8.611547, -4.475253, -5.427518, -4.172318, -5.8943605, -0.92351687]"
16,m,No athlete trained at the gym before he breathed heavily to maintain focus.,no,inScope,No| athlete| trained| at| the| gym| before| he| breathed| heavily| to| maintain| focus|.,"[-12.035271, -7.783825, -2.5845718, -1.3854256, -4.8289657, -4.4625897, -4.1080008, -12.245683, -4.9235506, -4.431532, -6.187471, -6.238266, -1.5288095]"
16,m,No athlete trained at the gym. He breathed heavily to maintain focus.,no,outScope,No| athlete| trained| at| the| gym|.| He| breathed| heavily| to| maintain| focus|.,"[-12.035271, -7.783825, -2.5845718, -1.3854256, -4.8289657, -3.3104053, -4.013959, -10.954869, -2.8923202, -5.382469, -4.373803, -5.604029, -1.2455865]"
16,f,A athlete trained at the gym before she breathed heavily to maintain focus.,ext,inScope,A| athlete| trained| at| the| gym| before| she| breathed| heavily| to| maintain| focus|.,"[-11.909269, -9.025433, -2.3593874, -1.4655379, -5.059743, -4.904951, -4.1216106, -10.844603, -5.794711, -3.8464108, -5.796734, -5.912716, -1.2874846]"
16,f,A athlete trained at the gym. She breathed heavily to maintain focus.,ext,outScope,A| athlete| trained| at| the| gym|.| She| breathed| heavily| to| maintain| focus|.,"[-11.909269, -9.025433, -2.3593874, -1.4655379, -5.059743, -2.7710721, -3.0185788, -10.988235, -1.9716728, -5.3986373, -4.48036, -5.406995, -1.396248]"
16,f,Every athlete trained at the gym before she breathed heavily to maintain focus.,uni,inScope,Every| athlete| trained| at| the| gym| before| she| breathed| heavily| to| maintain| focus|.,"[-10.698142, -8.224358, -2.7808075, -1.4181441, -4.0344057, -4.472221, -5.775541, -10.794006, -6.8416467, -3.707274, -6.1194687, -6.3023095, -1.2702922]"
16,f,Every athlete trained at the gym. She breathed heavily to maintain focus.,uni,outScope,Every| athlete| trained| at| the| gym|.| She| breathed| heavily| to| maintain| focus|.,"[-10.698142, -8.224358, -2.7808075, -1.4181441, -4.0344057, -2.7878141, -5.352191, -9.214241, -3.702429, -5.338243, -4.094417, -5.384012, -0.9193368]"
16,f,No athlete trained at the gym before she breathed heavily to maintain focus.,no,inScope,No| athlete| trained| at| the| gym| before| she| breathed| heavily| to| maintain| focus|.,"[-12.035271, -7.783825, -2.5845718, -1.3854256, -4.8289657, -4.4625897, -6.1035776, -12.35783, -5.2030907, -4.1851964, -6.3243465, -6.237631, -1.5032563]"
16,f,No athlete trained at the gym. She breathed heavily to maintain focus.,no,outScope,No| athlete| trained| at| the| gym|.| She| breathed| heavily| to| maintain| focus|.,"[-12.035271, -7.783825, -2.5845718, -1.3854256, -4.8289657, -3.3104053, -5.3329306, -11.277305, -2.3488948, -5.3202934, -4.3953624, -5.485105, -1.3536556]"
16,p,A athlete trained at the gym before they breathed heavily to maintain focus.,ext,inScope,A| athlete| trained| at| the| gym| before| they| breathed| heavily| to| maintain| focus|.,"[-11.909269, -9.025433, -2.3593874, -1.4655379, -5.059743, -4.904951, -4.5163107, -11.687698, -5.5338397, -3.8241794, -5.310981, -5.586188, -1.3071064]"
16,p,A athlete trained at the gym. They breathed heavily to maintain focus.,ext,outScope,A| athlete| trained| at| the| gym|.| They| breathed| heavily| to| maintain| focus|.,"[-11.909269, -9.025433, -2.3593874, -1.4655379, -5.059743, -2.7710721, -4.3632755, -11.314835, -3.0709462, -5.209543, -4.25387, -5.4629188, -1.2611473]"
16,p,Every athlete trained at the gym before they breathed heavily to maintain focus.,uni,inScope,Every| athlete| trained| at| the| gym| before| they| breathed| heavily| to| maintain| focus|.,"[-10.698142, -8.224358, -2.7808075, -1.4181441, -4.0344057, -4.472221, -3.1167464, -11.699981, -6.332052, -3.791856, -5.8899517, -6.1565704, -1.441011]"
16,p,Every athlete trained at the gym. They breathed heavily to maintain focus.,uni,outScope,Every| athlete| trained| at| the| gym|.| They| breathed| heavily| to| maintain| focus|.,"[-10.698142, -8.224358, -2.7808075, -1.4181441, -4.0344057, -2.7878141, -3.1498954, -9.441984, -5.631364, -4.8368073, -4.37538, -5.119762, -1.0771022]"
16,p,No athlete trained at the gym before they breathed heavily to maintain focus.,no,inScope,No| athlete| trained| at| the| gym| before| they| breathed| heavily| to| maintain| focus|.,"[-12.035271, -7.783825, -2.5845718, -1.3854256, -4.8289657, -4.4625897, -3.6991775, -13.127105, -5.4537497, -4.181019, -6.217968, -6.217886, -1.612869]"
16,p,No athlete trained at the gym. They breathed heavily to maintain focus.,no,outScope,No| athlete| trained| at| the| gym|.| They| breathed| heavily| to| maintain| focus|.,"[-12.035271, -7.783825, -2.5845718, -1.3854256, -4.8289657, -3.3104053, -3.3191185, -12.05519, -3.914143, -4.8627224, -4.603713, -6.305458, -1.2921402]"
17,m,A professor lectured in the classroom before he wrote equations on the board.,ext,inScope,A| professor| lect|ured| in| the| classroom| before| he| wrote| equations| on| the| board|.,"[-8.230097, -8.888602, -0.95132136, -2.828599, -1.6896968, -3.1508062, -5.8364797, -3.190373, -5.8350425, -11.046604, -1.2769951, -0.22466627, -1.0395131, -0.97854954]"
17,m,A professor lectured in the classroom. He wrote equations on the board.,ext,outScope,A| professor| lect|ured| in| the| classroom|.| He| wrote| equations| on| the| board|.,"[-8.230097, -8.888602, -0.95132136, -2.828599, -1.6896968, -3.1508062, -2.023499, -2.2574182, -5.3237977, -8.672114, -0.7034197, -0.21393208, -1.1224517, -0.94523305]"
17,m,Every professor lectured in the classroom before he wrote equations on the board.,uni,inScope,Every| professor| lect|ured| in| the| classroom| before| he| wrote| equations| on| the| board|.,"[-10.486692, -9.074389, -1.1728296, -1.5726416, -1.1649232, -6.392708, -6.6448936, -4.2358646, -5.3849573, -12.091393, -1.9464444, -0.3474104, -0.9821386, -1.238917]"
17,m,Every professor lectured in the classroom. He wrote equations on the board.,uni,outScope,Every| professor| lect|ured| in| the| classroom|.| He| wrote| equations| on| the| board|.,"[-10.486692, -9.074389, -1.1728296, -1.5726416, -1.1649232, -6.392708, -2.6718104, -3.1919243, -5.2387953, -9.863334, -2.0005744, -0.32596686, -1.1890988, -1.2053075]"
17,m,No professor lectured in the classroom before he wrote equations on the board.,no,inScope,No| professor| lect|ured| in| the| classroom| before| he| wrote| equations| on| the| board|.,"[-12.336885, -9.087666, -1.2561586, -2.5532691, -1.4103814, -3.3045447, -5.700222, -3.4193041, -4.153675, -12.102164, -2.2201226, -0.42501315, -1.3155468, -1.2157809]"
17,m,No professor lectured in the classroom. He wrote equations on the board.,no,outScope,No| professor| lect|ured| in| the| classroom|.| He| wrote| equations| on| the| board|.,"[-12.336885, -9.087666, -1.2561586, -2.5532691, -1.4103814, -3.3045447, -1.8444757, -2.6987553, -4.8511724, -9.685984, -1.544156, -0.4263257, -1.2864519, -1.6010246]"
17,f,A professor lectured in the classroom before she wrote equations on the board.,ext,inScope,A| professor| lect|ured| in| the| classroom| before| she| wrote| equations| on| the| board|.,"[-8.230097, -8.888602, -0.95132136, -2.828599, -1.6896968, -3.1508062, -5.8364797, -4.209124, -5.8400354, -12.081308, -1.2619294, -0.25685626, -0.9266248, -0.95792824]"
17,f,A professor lectured in the classroom. She wrote equations on the board.,ext,outScope,A| professor| lect|ured| in| the| classroom|.| She| wrote| equations| on| the| board|.,"[-8.230097, -8.888602, -0.95132136, -2.828599, -1.6896968, -3.1508062, -2.023499, -3.0892625, -5.0431247, -9.169489, -0.7816363, -0.22490752, -0.898683, -0.9309303]"
17,f,Every professor lectured in the classroom before she wrote equations on the board.,uni,inScope,Every| professor| lect|ured| in| the| classroom| before| she| wrote| equations| on| the| board|.,"[-10.486692, -9.074389, -1.1728296, -1.5726416, -1.1649232, -6.392708, -6.6448936, -5.092847, -5.46576, -12.853738, -2.066958, -0.35195956, -0.8514373, -1.2446038]"
17,f,Every professor lectured in the classroom. She wrote equations on the board.,uni,outScope,Every| professor| lect|ured| in| the| classroom|.| She| wrote| equations| on| the| board|.,"[-10.486692, -9.074389, -1.1728296, -1.5726416, -1.1649232, -6.392708, -2.6718104, -4.331875, -5.154346, -10.204762, -1.8025421, -0.3533507, -1.0206316, -1.3110604]"
17,f,No professor lectured in the classroom before she wrote equations on the board.,no,inScope,No| professor| lect|ured| in| the| classroom| before| she| wrote| equations| on| the| board|.,"[-12.336885, -9.087666, -1.2561586, -2.5532691, -1.4103814, -3.3045447, -5.700222, -4.228407, -5.529484, -12.870387, -1.9226351, -0.46610928, -1.0923009, -1.1908516]"
17,f,No professor lectured in the classroom. She wrote equations on the board.,no,outScope,No| professor| lect|ured| in| the| classroom|.| She| wrote| equations| on| the| board|.,"[-12.336885, -9.087666, -1.2561586, -2.5532691, -1.4103814, -3.3045447, -1.8444757, -4.2803955, -4.962225, -9.845354, -1.5116, -0.46836472, -1.1095334, -1.6148349]"
17,p,A professor lectured in the classroom before they wrote equations on the board.,ext,inScope,A| professor| lect|ured| in| the| classroom| before| they| wrote| equations| on| the| board|.,"[-8.230097, -8.888602, -0.95132136, -2.828599, -1.6896968, -3.1508062, -5.8364797, -4.779724, -6.05551, -10.089975, -1.3104068, -0.21673924, -0.7235864, -0.7804017]"
17,p,A professor lectured in the classroom. They wrote equations on the board.,ext,outScope,A| professor| lect|ured| in| the| classroom|.| They| wrote| equations| on| the| board|.,"[-8.230097, -8.888602, -0.95132136, -2.828599, -1.6896968, -3.1508062, -2.023499, -4.799969, -5.0008507, -7.610813, -1.0219802, -0.26648197, -0.89117086, -0.7326425]"
17,p,Every professor lectured in the classroom before they wrote equations on the board.,uni,inScope,Every| professor| lect|ured| in| the| classroom| before| they| wrote| equations| on| the| board|.,"[-10.486692, -9.074389, -1.1728296, -1.5726416, -1.1649232, -6.392708, -6.6448936, -4.644496, -4.935314, -11.69331, -2.1323056, -0.33553806, -0.69665706, -1.1857077]"
17,p,Every professor lectured in the classroom. They wrote equations on the board.,uni,outScope,Every| professor| lect|ured| in| the| classroom|.| They| wrote| equations| on| the| board|.,"[-10.486692, -9.074389, -1.1728296, -1.5726416, -1.1649232, -6.392708, -2.6718104, -3.4939845, -6.0539045, -9.205036, -1.8589875, -0.28427052, -0.8471694, -1.0666517]"
17,p,No professor lectured in the classroom before they wrote equations on the board.,no,inScope,No| professor| lect|ured| in| the| classroom| before| they| wrote| equations| on| the| board|.,"[-12.336885, -9.087666, -1.2561586, -2.5532691, -1.4103814, -3.3045447, -5.700222, -3.9707944, -4.6830897, -12.261586, -2.284439, -0.39886, -0.8909637, -1.2168052]"
17,p,No professor lectured in the classroom. They wrote equations on the board.,no,outScope,No| professor| lect|ured| in| the| classroom|.| They| wrote| equations| on| the| board|.,"[-12.336885, -9.087666, -1.2561586, -2.5532691, -1.4103814, -3.3045447, -1.8444757, -3.240841, -5.5925827, -8.991544, -1.529415, -0.36366987, -0.8880569, -1.4115189]"
18,m,A administrator paced in the office before he gestured while speaking.,ext,inScope,A| administrator| paced| in| the| office| before| he| gest|ured| while| speaking|.,"[-12.197095, -14.324292, -2.856264, -1.1179869, -3.8622103, -5.495178, -4.602164, -7.7971964, -0.00386492, -9.066441, -3.6262362, -1.7941213]"
18,m,A administrator paced in the office. He gestured while speaking.,ext,outScope,A| administrator| paced| in| the| office|.| He| gest|ured| while| speaking|.,"[-12.197095, -14.324292, -2.856264, -1.1179869, -3.8622103, -2.0027537, -1.9905576, -6.926506, -0.0015874623, -8.468446, -3.3416376, -1.5386689]"
18,m,Every administrator paced in the office before he gestured while speaking.,uni,inScope,Every| administrator| paced| in| the| office| before| he| gest|ured| while| speaking|.,"[-13.553947, -16.741417, -3.0040414, -1.512298, -3.8194242, -5.373822, -3.698738, -9.713606, -0.01587599, -8.619385, -3.811603, -1.6555605]"
18,m,Every administrator paced in the office. He gestured while speaking.,uni,outScope,Every| administrator| paced| in| the| office|.| He| gest|ured| while| speaking|.,"[-13.553947, -16.741417, -3.0040414, -1.512298, -3.8194242, -2.2587624, -2.6549807, -8.244876, -0.0037627863, -7.247849, -2.5975418, -1.3540734]"
18,m,No administrator paced in the office before he gestured while speaking.,no,inScope,No| administrator| paced| in| the| office| before| he| gest|ured| while| speaking|.,"[-13.125243, -15.753658, -4.034519, -1.3602563, -6.1639514, -5.99216, -3.8990803, -9.971998, -0.03659962, -8.855457, -5.134474, -1.7104512]"
18,m,No administrator paced in the office. He gestured while speaking.,no,outScope,No| administrator| paced| in| the| office|.| He| gest|ured| while| speaking|.,"[-13.125243, -15.753658, -4.034519, -1.3602563, -6.1639514, -2.1029162, -2.9596002, -9.218909, -0.013581912, -8.478301, -3.53505, -1.4520162]"
18,f,A administrator paced in the office before she gestured while speaking.,ext,inScope,A| administrator| paced| in| the| office| before| she| gest|ured| while| speaking|.,"[-12.197095, -14.324292, -2.856264, -1.1179869, -3.8622103, -5.495178, -4.853632, -7.930965, -0.0040457523, -8.990812, -3.740384, -1.8006697]"
18,f,A administrator paced in the office. She gestured while speaking.,ext,outScope,A| administrator| paced| in| the| office|.| She| gest|ured| while| speaking|.,"[-12.197095, -14.324292, -2.856264, -1.1179869, -3.8622103, -2.0027537, -2.5635939, -7.1089754, -0.0012334456, -8.421364, -3.662747, -1.6630082]"
18,f,Every administrator paced in the office before she gestured while speaking.,uni,inScope,Every| administrator| paced| in| the| office| before| she| gest|ured| while| speaking|.,"[-13.553947, -16.741417, -3.0040414, -1.512298, -3.8194242, -5.373822, -4.529072, -9.856128, -0.017479174, -8.425268, -3.9056437, -1.5570225]"
18,f,Every administrator paced in the office. She gestured while speaking.,uni,outScope,Every| administrator| paced| in| the| office|.| She| gest|ured| while| speaking|.,"[-13.553947, -16.741417, -3.0040414, -1.512298, -3.8194242, -2.2587624, -3.6276922, -8.326588, -0.0024512806, -7.211273, -2.8853521, -1.3394078]"
18,f,No administrator paced in the office before she gestured while speaking.,no,inScope,No| administrator| paced| in| the| office| before| she| gest|ured| while| speaking|.,"[-13.125243, -15.753658, -4.034519, -1.3602563, -6.1639514, -5.99216, -4.2957735, -9.790591, -0.036341473, -8.788889, -5.4001293, -1.5261897]"
18,f,No administrator paced in the office. She gestured while speaking.,no,outScope,No| administrator| paced| in| the| office|.| She| gest|ured| while| speaking|.,"[-13.125243, -15.753658, -4.034519, -1.3602563, -6.1639514, -2.1029162, -3.7409327, -8.956262, -0.012995856, -8.457021, -3.9093792, -1.4936484]"
18,p,A administrator paced in the office before they gestured while speaking.,ext,inScope,A| administrator| paced| in| the| office| before| they| gest|ured| while| speaking|.,"[-12.197095, -14.324292, -2.856264, -1.1179869, -3.8622103, -5.495178, -5.605344, -10.984829, -0.031340778, -8.4798355, -4.127509, -1.7217815]"
18,p,A administrator paced in the office. They gestured while speaking.,ext,outScope,A| administrator| paced| in| the| office|.| They| gest|ured| while| speaking|.,"[-12.197095, -14.324292, -2.856264, -1.1179869, -3.8622103, -2.0027537, -5.544532, -8.34904, -0.0025594956, -8.339748, -3.734097, -1.6440873]"
18,p,Every administrator paced in the office before they gestured while speaking.,uni,inScope,Every| administrator| paced| in| the| office| before| they| gest|ured| while| speaking|.,"[-13.553947, -16.741417, -3.0040414, -1.512298, -3.8194242, -5.373822, -3.707305, -11.96033, -0.06643127, -8.072449, -3.7645152, -1.6090515]"
18,p,Every administrator paced in the office. They gestured while speaking.,uni,outScope,Every| administrator| paced| in| the| office|.| They| gest|ured| while| speaking|.,"[-13.553947, -16.741417, -3.0040414, -1.512298, -3.8194242, -2.2587624, -3.0653772, -9.447748, -0.006093269, -6.472035, -2.8025966, -1.299515]"
18,p,No administrator paced in the office before they gestured while speaking.,no,inScope,No| administrator| paced| in| the| office| before| they| gest|ured| while| speaking|.,"[-13.125243, -15.753658, -4.034519, -1.3602563, -6.1639514, -5.99216, -4.25033, -11.656053, -0.23641582, -7.918952, -5.9644423, -1.2426517]"
18,p,No administrator paced in the office. They gestured while speaking.,no,outScope,No| administrator| paced| in| the| office|.| They| gest|ured| while| speaking|.,"[-13.125243, -15.753658, -4.034519, -1.3602563, -6.1639514, -2.1029162, -4.0471306, -11.511356, -0.115726665, -8.13784, -4.5672674, -1.5241387]"
19,m,A server hurried across the dining room before he smiled at the guests.,ext,inScope,A| server| hurried| across| the| dining| room| before| he| smiled| at| the| guests|.,"[-10.000559, -14.948269, -5.3327365, -0.26585993, -6.801071, -0.611248, -6.058695, -3.0769916, -8.34491, -1.377172, -1.535805, -4.6613636, -0.9992678]"
19,m,A server hurried across the dining room. He smiled at the guests.,ext,outScope,A| server| hurried| across| the| dining| room|.| He| smiled| at| the| guests|.,"[-10.000559, -14.948269, -5.3327365, -0.26585993, -6.801071, -0.611248, -2.212109, -2.28319, -5.5120225, -1.2103136, -1.2887647, -4.8179617, -1.7132145]"
19,m,Every server hurried across the dining room before he smiled at the guests.,uni,inScope,Every| server| hurried| across| the| dining| room| before| he| smiled| at| the| guests|.,"[-10.547559, -16.822197, -8.856842, -0.34186152, -7.667362, -0.9038133, -5.681953, -3.2754898, -9.022613, -1.5059206, -1.5724492, -4.6588907, -1.1101333]"
19,m,Every server hurried across the dining room. He smiled at the guests.,uni,outScope,Every| server| hurried| across| the| dining| room|.| He| smiled| at| the| guests|.,"[-10.547559, -16.822197, -8.856842, -0.34186152, -7.667362, -0.9038133, -2.807548, -3.182811, -6.138979, -1.295575, -1.4261861, -4.8511105, -1.6220717]"
19,m,No server hurried across the dining room before he smiled at the guests.,no,inScope,No| server| hurried| across| the| dining| room| before| he| smiled| at| the| guests|.,"[-11.422252, -15.290571, -6.431286, -0.51226085, -7.91049, -0.8607035, -6.1603317, -2.958003, -7.303138, -1.4570988, -1.5490986, -4.722547, -1.080019]"
19,m,No server hurried across the dining room. He smiled at the guests.,no,outScope,No| server| hurried| across| the| dining| room|.| He| smiled| at| the| guests|.,"[-11.422252, -15.290571, -6.431286, -0.51226085, -7.91049, -0.8607035, -2.1327164, -2.1325045, -5.6981077, -1.2521819, -1.3783529, -4.875347, -1.7529888]"
19,f,A server hurried across the dining room before she smiled at the guests.,ext,inScope,A| server| hurried| across| the| dining| room| before| she| smiled| at| the| guests|.,"[-10.000559, -14.948269, -5.3327365, -0.26585993, -6.801071, -0.611248, -6.058695, -3.4921155, -8.467067, -1.3743362, -1.6439663, -4.653005, -1.0449185]"
19,f,A server hurried across the dining room. She smiled at the guests.,ext,outScope,A| server| hurried| across| the| dining| room|.| She| smiled| at| the| guests|.,"[-10.000559, -14.948269, -5.3327365, -0.26585993, -6.801071, -0.611248, -2.212109, -3.198805, -5.2221746, -1.1384934, -1.3566618, -4.9126215, -1.8118287]"
19,f,Every server hurried across the dining room before she smiled at the guests.,uni,inScope,Every| server| hurried| across| the| dining| room| before| she| smiled| at| the| guests|.,"[-10.547559, -16.822197, -8.856842, -0.34186152, -7.667362, -0.9038133, -5.681953, -3.6699944, -8.837652, -1.5705092, -1.8005232, -4.7057133, -1.1956081]"
19,f,Every server hurried across the dining room. She smiled at the guests.,uni,outScope,Every| server| hurried| across| the| dining| room|.| She| smiled| at| the| guests|.,"[-10.547559, -16.822197, -8.856842, -0.34186152, -7.667362, -0.9038133, -2.807548, -3.832101, -5.377117, -1.3672802, -1.4647104, -5.3996496, -1.6560001]"
19,f,No server hurried across the dining room before she smiled at the guests.,no,inScope,No| server| hurried| across| the| dining| room| before| she| smiled| at| the| guests|.,"[-11.422252, -15.290571, -6.431286, -0.51226085, -7.91049, -0.8607035, -6.1603317, -3.426528, -7.502084, -1.5184922, -1.9055759, -4.9677243, -1.1675867]"
19,f,No server hurried across the dining room. She smiled at the guests.,no,outScope,No| server| hurried| across| the| dining| room|.| She| smiled| at| the| guests|.,"[-11.422252, -15.290571, -6.431286, -0.51226085, -7.91049, -0.8607035, -2.1327164, -3.5407524, -5.2995954, -1.2273542, -1.5100223, -5.3767567, -1.866725]"
19,p,A server hurried across the dining room before they smiled at the guests.,ext,inScope,A| server| hurried| across| the| dining| room| before| they| smiled| at| the| guests|.,"[-10.000559, -14.948269, -5.3327365, -0.26585993, -6.801071, -0.611248, -6.058695, -4.4476166, -9.777273, -1.398176, -1.9143666, -4.231625, -1.0726154]"
19,p,A server hurried across the dining room. They smiled at the guests.,ext,outScope,A| server| hurried| across| the| dining| room|.| They| smiled| at| the| guests|.,"[-10.000559, -14.948269, -5.3327365, -0.26585993, -6.801071, -0.611248, -2.212109, -5.0544567, -7.311581, -0.970223, -2.0134425, -4.9317284, -1.7219752]"
19,p,Every server hurried across the dining room before they smiled at the guests.,uni,inScope,Every| server| hurried| across| the| dining| room| before| they| smiled| at| the| guests|.,"[-10.547559, -16.822197, -8.856842, -0.34186152, -7.667362, -0.9038133, -5.681953, -3.699583, -10.352541, -1.3947163, -1.7346829, -3.8038743, -1.1660227]"
19,p,Every server hurried across the dining room. They smiled at the guests.,uni,outScope,Every| server| hurried| across| the| dining| room|.| They| smiled| at| the| guests|.,"[-10.547559, -16.822197, -8.856842, -0.34186152, -7.667362, -0.9038133, -2.807548, -3.6695435, -7.5951653, -1.2405081, -1.8811039, -3.7327974, -1.6866852]"
19,p,No server hurried across the dining room before they smiled at the guests.,no,inScope,No| server| hurried| across| the| dining| room| before| they| smiled| at| the| guests|.,"[-11.422252, -15.290571, -6.431286, -0.51226085, -7.91049, -0.8607035, -6.1603317, -4.2338724, -8.594042, -1.2628276, -2.060481, -4.0778055, -1.139518]"
19,p,No server hurried across the dining room. They smiled at the guests.,no,outScope,No| server| hurried| across| the| dining| room|.| They| smiled| at| the| guests|.,"[-11.422252, -15.290571, -6.431286, -0.51226085, -7.91049, -0.8607035, -2.1327164, -3.8422651, -7.450813, -0.8688581, -2.1600428, -4.43161, -1.8688915]"
20,m,A director paused between takes before he nodded at the actors.,ext,inScope,A| director| paused| between| takes| before| he| nodded| at| the| actors|.,"[-9.843932, -13.022358, -5.5180626, -3.9300783, -5.425124, -3.1987238, -6.1553946, -2.4248064, -0.9433622, -3.5564723, -1.566883]"
20,m,A director paused between takes. He nodded at the actors.,ext,outScope,A| director| paused| between| takes|.| He| nodded| at| the| actors|.,"[-9.843932, -13.022358, -5.5180626, -3.9300783, -2.5005534, -2.368194, -5.0934706, -1.820399, -0.98622704, -3.5597515, -1.6045291]"
20,m,Every director paused between takes before he nodded at the actors.,uni,inScope,Every| director| paused| between| takes| before| he| nodded| at| the| actors|.,"[-10.564339, -13.768739, -6.603251, -1.9057941, -4.9178696, -3.7326686, -6.835636, -2.4963822, -1.082032, -3.074547, -1.4907612]"
20,m,Every director paused between takes. He nodded at the actors.,uni,outScope,Every| director| paused| between| takes|.| He| nodded| at| the| actors|.,"[-10.564339, -13.768739, -6.603251, -1.9057941, -2.0979786, -3.6572337, -5.528098, -1.8120084, -1.2223736, -3.2509892, -1.6734757]"
20,m,No director paused between takes before he nodded at the actors.,no,inScope,No| director| paused| between| takes| before| he| nodded| at| the| actors|.,"[-12.080826, -14.0808525, -5.5803604, -2.0523188, -6.6481013, -3.2802515, -5.877748, -2.5399313, -1.0427852, -2.9581194, -1.5929651]"
20,m,No director paused between takes. He nodded at the actors.,no,outScope,No| director| paused| between| takes|.| He| nodded| at| the| actors|.,"[-12.080826, -14.0808525, -5.5803604, -2.0523188, -2.2042136, -2.9188008, -6.2324142, -1.9997447, -1.0876021, -2.911246, -2.2074857]"
20,f,A director paused between takes before she nodded at the actors.,ext,inScope,A| director| paused| between| takes| before| she| nodded| at| the| actors|.,"[-9.843932, -13.022358, -5.5180626, -3.9300783, -5.425124, -4.444027, -5.9889455, -2.2842112, -0.9394755, -3.5190287, -1.5617917]"
20,f,A director paused between takes. She nodded at the actors.,ext,outScope,A| director| paused| between| takes|.| She| nodded| at| the| actors|.,"[-9.843932, -13.022358, -5.5180626, -3.9300783, -2.5005534, -3.7443843, -4.8735714, -1.7988257, -0.98938125, -3.5417862, -1.6616055]"
20,f,Every director paused between takes before she nodded at the actors.,uni,inScope,Every| director| paused| between| takes| before| she| nodded| at| the| actors|.,"[-10.564339, -13.768739, -6.603251, -1.9057941, -4.9178696, -5.662388, -6.154311, -2.3432922, -1.0722557, -3.23634, -1.4437318]"
20,f,Every director paused between takes. She nodded at the actors.,uni,outScope,Every| director| paused| between| takes|.| She| nodded| at| the| actors|.,"[-10.564339, -13.768739, -6.603251, -1.9057941, -2.0979786, -5.041488, -5.3868933, -1.7816137, -1.2926136, -3.4710438, -1.630055]"
20,f,No director paused between takes before she nodded at the actors.,no,inScope,No| director| paused| between| takes| before| she| nodded| at| the| actors|.,"[-12.080826, -14.0808525, -5.5803604, -2.0523188, -6.6481013, -4.9654303, -5.885271, -2.421273, -1.0412108, -3.0144129, -1.6367128]"
20,f,No director paused between takes. She nodded at the actors.,no,outScope,No| director| paused| between| takes|.| She| nodded| at| the| actors|.,"[-12.080826, -14.0808525, -5.5803604, -2.0523188, -2.2042136, -4.532969, -6.0873585, -1.9733995, -1.112827, -3.0139976, -2.1927288]"
20,p,A director paused between takes before they nodded at the actors.,ext,inScope,A| director| paused| between| takes| before| they| nodded| at| the| actors|.,"[-9.843932, -13.022358, -5.5180626, -3.9300783, -5.425124, -4.9507737, -7.7527056, -2.602846, -0.9383732, -3.211441, -1.7491517]"
20,p,A director paused between takes. They nodded at the actors.,ext,outScope,A| director| paused| between| takes|.| They| nodded| at| the| actors|.,"[-9.843932, -13.022358, -5.5180626, -3.9300783, -2.5005534, -5.150213, -5.1873136, -1.7568581, -1.5735884, -3.0742142, -1.6042684]"
20,p,Every director paused between takes before they nodded at the actors.,uni,inScope,Every| director| paused| between| takes| before| they| nodded| at| the| actors|.,"[-10.564339, -13.768739, -6.603251, -1.9057941, -4.9178696, -3.1473196, -6.546024, -2.8425446, -1.2159519, -2.9520848, -1.48671]"
20,p,Every director paused between takes. They nodded at the actors.,uni,outScope,Every| director| paused| between| takes|.| They| nodded| at| the| actors|.,"[-10.564339, -13.768739, -6.603251, -1.9057941, -2.0979786, -2.9617133, -5.323229, -2.173675, -1.9322824, -2.7012627, -1.5775335]"
20,p,No director paused between takes before they nodded at the actors.,no,inScope,No| director| paused| between| takes| before| they| nodded| at| the| actors|.,"[-12.080826, -14.0808525, -5.5803604, -2.0523188, -6.6481013, -3.927619, -6.252985, -2.8349426, -1.0187955, -2.5923219, -1.6272374]"
20,p,No director paused between takes. They nodded at the actors.,no,outScope,No| director| paused| between| takes|.| They| nodded| at| the| actors|.,"[-12.080826, -14.0808525, -5.5803604, -2.0523188, -2.2042136, -3.0770698, -6.7372017, -2.0009065, -1.8813136, -2.462599, -2.0009296]"
21,m,A designer sketched on a tablet before he persisted to perfect the lines.,ext,inScope,A| designer| sk|etched| on| a| tablet| before| he| persisted| to| perfect| the| lines|.,"[-10.207473, -10.151401, -2.0173862, -4.471051, -1.2469157, -5.7381325, -4.3053546, -3.2443998, -11.281062, -2.2578173, -8.799701, -1.190159, -6.891135, -2.0489535]"
21,m,A designer sketched on a tablet. He persisted to perfect the lines.,ext,outScope,A| designer| sk|etched| on| a| tablet|.| He| persisted| to| perfect| the| lines|.,"[-10.207473, -10.151401, -2.0173862, -4.471051, -1.2469157, -5.7381325, -2.5213757, -3.2010899, -11.540931, -2.8194237, -7.5113573, -1.1302584, -6.148647, -2.2321794]"
21,m,Every designer sketched on a tablet before he persisted to perfect the lines.,uni,inScope,Every| designer| sk|etched| on| a| tablet| before| he| persisted| to| perfect| the| lines|.,"[-10.796916, -11.126455, -2.0496721, -3.895063, -2.1268206, -4.900788, -3.837678, -3.7623613, -11.859196, -2.2718787, -8.761765, -1.512607, -6.8230433, -1.9810945]"
